account_id,customer_id,account_type,opening_date,balance,currency,status
ACC0091426,CUST025890,Current,2017-11-13,80000000,TZS,Active
ACC0095823,CUST070492,Savings,2026-02-07,14188000,TZS,Active
ACC0082964,CUST002620,Savings,2011-11-27,2717333,TZS,Inactive
ACC0035841,CUST023995,Savings,2017-03-05,21042300,TZS,Active
ACC0102151,CUST069634,Savings,2013-11-11,7947600,TZS,Active
ACC0004893,CUST005810,Savings,2022-11-06,30000000,TZS,Active
ACC0023376,CUST030464,Savings,2025-05-05,13216500,TZS,Active
ACC0090980,CUST091919,Savings,2020-03-28,17820900,TZS,Active
ACC0044410,CUST011057,Fixed Deposit,2021-06-29,44868,TZS,Closed
ACC0128458,CUST081348,Savings,2020-03-08,16179400,TZS,Active
ACC0082776,CUST047365,Savings,2014-03-30,5809482,TZS,Inactive
ACC0008718,CUST048616,Savings,2016-10-17,9376800,TZS,Active
ACC0145885,CUST098073,Savings,2020-03-10,21168600,TZS,Active
ACC0083331,CUST057778,Current,2017-10-12,28526300,TZS,Active
ACC0028725,CUST096781,Savings,2012-12-14,24238300,TZS,Active
ACC0148170,CUST037853,Savings,2019-03-09,26942600,TZS,Active
ACC0085653,CUST051230,Savings,2013-06-18,15140700,TZS,Active
ACC0074020,CUST071081,Savings,2019-01-24,8320700,TZS,Active
ACC0087447,CUST027253,Current,2026-02-07,46645300,TZS,Active
ACC0007224,CUST032752,Savings,2021-07-28,12825800,TZS,Active
ACC0035523,CUST050826,Fixed Deposit,2018-03-24,129281600,TZS,Active
ACC0056509,CUST091237,Savings,2020-06-18,23353900,TZS,Active
ACC0095297,CUST010850,Savings,2025-06-16,14614000,TZS,Active
ACC0088730,CUST081564,Current,2016-07-15,30950600,TZS,Active
ACC0065203,CUST072405,Current,2020-06-01,8308888,TZS,Inactive
ACC0053001,CUST037635,Current,2025-01-09,15679900,TZS,Active
ACC0127751,CUST054744,Savings,2024-04-29,18139700,TZS,Active
ACC0023885,CUST023987,Savings,2011-09-22,13220200,TZS,Active
ACC0026634,CUST095616,Current,2012-09-02,25697400,TZS,Active
ACC0080856,CUST051763,Savings,2016-08-03,17654600,TZS,Active
ACC0077407,CUST090780,Savings,2019-09-28,12400,TZS,Closed
ACC0024286,CUST005390,Current,2019-01-09,37566700,TZS,Active
ACC0101861,CUST023214,Current,2012-09-08,80000000,TZS,Active
ACC0101938,CUST038671,Current,2014-12-21,69631600,TZS,Active
ACC0000841,CUST028891,Savings,2015-02-18,22336600,TZS,Active
ACC0139531,CUST090225,Savings,2024-08-16,13652000,TZS,Active
ACC0122858,CUST029709,Current,2025-02-07,21908100,TZS,Active
ACC0100375,CUST025390,Current,2017-07-31,80000000,TZS,Active
ACC0071369,CUST053576,Savings,2013-11-21,21003200,TZS,Active
ACC0014227,CUST006267,Savings,2012-11-08,27233900,TZS,Active
ACC0110370,CUST040261,Savings,2022-12-17,16038500,TZS,Active
ACC0003857,CUST035906,Fixed Deposit,2021-10-22,45442,TZS,Closed
ACC0022639,CUST024773,Savings,2016-10-26,10614800,TZS,Active
ACC0062976,CUST048581,Savings,2019-06-29,3146925,TZS,Inactive
ACC0065979,CUST009725,Current,2016-03-29,26144300,TZS,Active
ACC0068908,CUST001331,Savings,2020-03-29,13571600,TZS,Active
ACC0104147,CUST039595,Savings,2018-06-25,10830100,TZS,Active
ACC0136644,CUST060882,Savings,2015-02-09,5689700,TZS,Active
ACC0127327,CUST090974,Current,2025-09-18,22514300,TZS,Active
ACC0011247,CUST016401,Savings,2017-04-27,30000000,TZS,Active
ACC0113884,CUST044738,Fixed Deposit,2019-06-23,238831100,TZS,Active
ACC0026921,CUST005467,Current,2017-06-29,16470600,TZS,Active
ACC0068917,CUST066872,Fixed Deposit,2021-06-01,500000000,TZS,Active
ACC0073914,CUST017877,Savings,2018-11-27,19771800,TZS,Active
ACC0090750,CUST072972,Savings,2011-08-10,4242047,TZS,Inactive
ACC0129035,CUST083688,Current,2019-10-20,46573400,TZS,Active
ACC0052705,CUST067611,Savings,2022-11-08,1292262,TZS,Inactive
ACC0040745,CUST022018,Current,2023-01-22,17643900,TZS,Active
ACC0032077,CUST051879,Current,2012-09-24,5822208,TZS,Inactive
ACC0099792,CUST092223,Savings,2013-10-10,23385500,TZS,Active
ACC0009465,CUST012402,Current,2019-04-04,23464100,TZS,Active
ACC0080531,CUST084901,Fixed Deposit,2013-05-02,306740100,TZS,Active
ACC0037644,CUST004657,Savings,2014-05-21,3524900,TZS,Active
ACC0108006,CUST009100,Current,2013-03-15,22862600,TZS,Active
ACC0087305,CUST068393,Current,2015-03-31,80000000,TZS,Active
ACC0049024,CUST050816,Savings,2017-05-18,2721569,TZS,Inactive
ACC0093213,CUST041524,Current,2014-09-13,30883300,TZS,Active
ACC0096621,CUST022176,Savings,2024-03-06,8644600,TZS,Active
ACC0036907,CUST084306,Savings,2012-10-29,22160400,TZS,Active
ACC0138271,CUST028551,Savings,2013-08-07,30000000,TZS,Active
ACC0016770,CUST033931,Fixed Deposit,2024-11-14,163376700,TZS,Active
ACC0057073,CUST099434,Current,2016-07-26,18822500,TZS,Active
ACC0135832,CUST094741,Savings,2017-07-22,15048500,TZS,Active
ACC0112144,CUST080035,Fixed Deposit,2025-04-26,245803000,TZS,Active
ACC0032103,CUST044601,Current,2023-05-02,27089900,TZS,Active
ACC0144215,CUST006553,Current,2022-04-01,39692500,TZS,Active
ACC0135679,CUST002788,Current,2024-04-14,22409100,TZS,Active
ACC0118458,CUST019560,Savings,2012-01-11,3726200,TZS,Active
ACC0053117,CUST033238,Current,2013-02-06,55572200,TZS,Active
ACC0047851,CUST057979,Savings,2024-04-19,13334900,TZS,Active
ACC0031939,CUST061602,Savings,2022-03-14,44136,TZS,Closed
ACC0128763,CUST036431,Savings,2015-08-31,14461800,TZS,Active
ACC0135015,CUST037487,Savings,2022-11-22,14597500,TZS,Active
ACC0132624,CUST042563,Current,2011-08-30,24441300,TZS,Active
ACC0145150,CUST099462,Savings,2018-08-19,12113700,TZS,Active
ACC0123817,CUST071978,Fixed Deposit,2022-11-13,354401100,TZS,Active
ACC0005896,CUST079836,Current,2020-10-11,37341900,TZS,Active
ACC0022785,CUST070257,Current,2012-04-15,42161000,TZS,Active
ACC0036633,CUST002181,Savings,2015-10-27,30000000,TZS,Active
ACC0046002,CUST054967,Savings,2025-05-21,16435400,TZS,Active
ACC0110755,CUST003630,Savings,2019-03-04,13061300,TZS,Active
ACC0018785,CUST055286,Current,2021-09-09,8197900,TZS,Active
ACC0051895,CUST011864,Current,2012-01-26,70571200,TZS,Active
ACC0104818,CUST043181,Savings,2018-08-10,23416400,TZS,Active
ACC0060068,CUST092570,Fixed Deposit,2020-10-31,164719600,TZS,Active
ACC0128869,CUST022757,Savings,2019-05-25,14730000,TZS,Active
ACC0078785,CUST048406,Savings,2016-03-23,30000000,TZS,Active
ACC0000199,CUST033895,Current,2023-04-23,12932900,TZS,Active
ACC0065808,CUST072633,Savings,2018-09-29,13879100,TZS,Active
ACC0090737,CUST031754,Savings,2012-08-23,6212500,TZS,Active
ACC0148934,CUST024594,Fixed Deposit,2019-08-15,182485600,TZS,Active
ACC0084014,CUST051520,Savings,2019-05-28,11804400,TZS,Active
ACC0100333,CUST001576,Current,2026-03-11,59363200,TZS,Active
ACC0032339,CUST093354,Savings,2025-08-10,11274400,TZS,Active
ACC0140193,CUST038572,Savings,2018-06-10,19580300,TZS,Active
ACC0084145,CUST017556,Savings,2011-11-15,11116600,TZS,Active
ACC0089379,CUST062962,Current,2021-01-29,16254100,TZS,Active
ACC0078637,CUST034136,Savings,2012-05-08,3650877,TZS,Inactive
ACC0098737,CUST005661,Savings,2022-12-19,21500300,TZS,Active
ACC0134558,CUST034151,Savings,2020-11-21,10706800,TZS,Active
ACC0036460,CUST077842,Current,2012-08-31,26524200,TZS,Active
ACC0004841,CUST076301,Savings,2018-12-01,2827600,TZS,Active
ACC0057966,CUST042567,Current,2021-06-05,80000000,TZS,Active
ACC0043481,CUST042652,Current,2022-04-22,80000000,TZS,Active
ACC0077665,CUST045181,Savings,2023-11-05,14045000,TZS,Active
ACC0016885,CUST032150,Savings,2024-12-12,24252700,TZS,Active
ACC0083966,CUST064396,Current,2021-08-01,34208200,TZS,Active
ACC0072343,CUST089668,Savings,2019-05-21,7258500,TZS,Active
ACC0049877,CUST073468,Current,2023-04-07,43454500,TZS,Active
ACC0126896,CUST096489,Savings,2017-10-20,19062900,TZS,Active
ACC0139364,CUST006928,Savings,2013-01-11,30000000,TZS,Active
ACC0035643,CUST019649,Savings,2012-01-25,9836500,TZS,Active
ACC0121797,CUST070406,Savings,2024-09-11,30000000,TZS,Active
ACC0019114,CUST028447,Savings,2014-09-17,11942700,TZS,Active
ACC0017008,CUST040197,Savings,2024-05-31,16733000,TZS,Active
ACC0019951,CUST011072,Savings,2022-03-08,30000000,TZS,Active
ACC0051810,CUST058144,Savings,2026-02-17,18205800,TZS,Active
ACC0098237,CUST086588,Savings,2017-07-06,11872200,TZS,Active
ACC0058003,CUST034181,Savings,2017-01-26,5658000,TZS,Active
ACC0063274,CUST091913,Current,2017-09-29,49672800,TZS,Active
ACC0099210,CUST054750,Current,2015-01-25,39263000,TZS,Active
ACC0025536,CUST028892,Savings,2025-09-27,19393200,TZS,Active
ACC0037059,CUST003126,Current,2024-01-08,60230800,TZS,Active
ACC0137204,CUST078625,Current,2023-04-12,19804400,TZS,Active
ACC0044082,CUST023127,Current,2016-07-28,69150400,TZS,Active
ACC0079183,CUST036084,Current,2024-03-18,41951000,TZS,Active
ACC0080833,CUST045530,Savings,2021-08-08,3750616,TZS,Inactive
ACC0046957,CUST029024,Savings,2026-01-22,10704500,TZS,Active
ACC0054090,CUST039595,Savings,2022-01-21,22568000,TZS,Active
ACC0133878,CUST068195,Current,2019-10-13,48721500,TZS,Active
ACC0052423,CUST094037,Savings,2019-01-24,1659788,TZS,Inactive
ACC0140196,CUST023278,Savings,2014-05-10,17971100,TZS,Active
ACC0028113,CUST051759,Savings,2021-10-24,30000000,TZS,Active
ACC0004898,CUST058298,Savings,2017-01-10,25813800,TZS,Active
ACC0141554,CUST060174,Savings,2019-01-18,30000000,TZS,Active
ACC0014529,CUST075695,Fixed Deposit,2015-08-12,236976300,TZS,Active
ACC0133686,CUST031691,Current,2013-01-01,21065600,TZS,Active
ACC0137758,CUST062688,Savings,2018-05-06,16430400,TZS,Active
ACC0134247,CUST096471,Savings,2024-12-10,18941800,TZS,Active
ACC0038734,CUST045823,Savings,2018-06-30,20904900,TZS,Active
ACC0013567,CUST029324,Savings,2021-04-18,3274593,TZS,Inactive
ACC0125902,CUST058110,Current,2017-05-07,80000000,TZS,Active
ACC0042509,CUST055698,Current,2015-01-02,23620200,TZS,Active
ACC0060828,CUST005867,Current,2017-10-19,80000000,TZS,Active
ACC0084906,CUST039939,Current,2021-03-16,19498900,TZS,Active
ACC0073952,CUST078299,Current,2020-04-26,32909500,TZS,Active
ACC0068577,CUST086237,Savings,2023-05-21,24476300,TZS,Active
ACC0066886,CUST083523,Fixed Deposit,2022-07-05,79290021,TZS,Inactive
ACC0044299,CUST072582,Savings,2018-01-30,3326200,TZS,Active
ACC0108679,CUST082625,Current,2013-04-04,23821100,TZS,Active
ACC0063863,CUST003138,Savings,2025-07-15,15503500,TZS,Active
ACC0056833,CUST014895,Current,2018-05-21,74235900,TZS,Active
ACC0003955,CUST059312,Current,2025-05-11,50386800,TZS,Active
ACC0019930,CUST056515,Current,2022-09-04,21965200,TZS,Active
ACC0034601,CUST026457,Current,2014-11-25,43362,TZS,Closed
ACC0128045,CUST060332,Current,2013-03-21,80000000,TZS,Active
ACC0018858,CUST036620,Savings,2014-06-18,10638100,TZS,Active
ACC0115619,CUST062688,Savings,2018-04-11,22331500,TZS,Active
ACC0136027,CUST044429,Savings,2015-06-24,13394000,TZS,Active
ACC0102796,CUST064408,Savings,2018-07-26,30000000,TZS,Active
ACC0079094,CUST063699,Current,2025-01-02,32926600,TZS,Active
ACC0032661,CUST025871,Savings,2012-03-22,30000000,TZS,Active
ACC0033282,CUST092864,Savings,2025-10-18,18376900,TZS,Active
ACC0099805,CUST017841,Savings,2015-08-22,11176500,TZS,Active
ACC0122546,CUST011240,Savings,2017-07-03,22400500,TZS,Active
ACC0009788,CUST026872,Current,2011-11-19,17696100,TZS,Active
ACC0127938,CUST030254,Savings,2019-07-10,11584800,TZS,Active
ACC0059847,CUST080795,Savings,2017-07-20,7454100,TZS,Active
ACC0123772,CUST087908,Savings,2015-08-10,613000,TZS,Inactive
ACC0123409,CUST053186,Savings,2025-06-18,852793,TZS,Inactive
ACC0069566,CUST096379,Savings,2014-08-10,6781000,TZS,Active
ACC0018565,CUST047641,Savings,2024-04-03,16084600,TZS,Active
ACC0039634,CUST010855,Current,2025-05-04,17948300,TZS,Active
ACC0042847,CUST077491,Current,2016-11-25,24773700,TZS,Active
ACC0118367,CUST020926,Savings,2019-08-08,20302,TZS,Closed
ACC0141011,CUST024360,Current,2013-11-30,80000000,TZS,Active
ACC0002071,CUST018950,Savings,2026-01-17,5190500,TZS,Active
ACC0064928,CUST012830,Savings,2014-10-17,13573000,TZS,Active
ACC0129532,CUST021339,Savings,2017-08-01,7629300,TZS,Active
ACC0056599,CUST057992,Current,2025-03-22,22843000,TZS,Active
ACC0126360,CUST025073,Savings,2014-03-15,6976200,TZS,Active
ACC0085866,CUST038580,Savings,2024-07-08,10548000,TZS,Active
ACC0136163,CUST006977,Savings,2021-07-17,6562100,TZS,Active
ACC0090078,CUST033549,Current,2011-09-10,26650900,TZS,Active
ACC0037940,CUST085401,Current,2021-05-15,23241600,TZS,Active
ACC0033337,CUST049376,Current,2024-01-10,37235500,TZS,Active
ACC0103688,CUST098514,Savings,2014-05-27,10347600,TZS,Active
ACC0059154,CUST024608,Savings,2015-08-19,9090500,TZS,Active
ACC0103715,CUST025581,Savings,2013-09-25,30000000,TZS,Active
ACC0118176,CUST076598,Savings,2017-03-20,30000000,TZS,Active
ACC0017225,CUST064282,Fixed Deposit,2021-07-18,138855300,TZS,Active
ACC0048735,CUST070629,Savings,2013-08-16,30000000,TZS,Active
ACC0081535,CUST091965,Savings,2021-08-12,3632400,TZS,Active
ACC0147569,CUST001279,Savings,2019-12-26,14054400,TZS,Active
ACC0023213,CUST063841,Savings,2020-04-05,28558500,TZS,Active
ACC0099062,CUST021816,Current,2020-06-09,69717100,TZS,Active
ACC0092544,CUST083596,Current,2016-07-05,32788000,TZS,Active
ACC0048453,CUST030757,Current,2012-06-17,63743500,TZS,Active
ACC0095013,CUST052921,Savings,2026-04-15,7529300,TZS,Active
ACC0083930,CUST049188,Savings,2012-03-14,10112300,TZS,Active
ACC0147583,CUST049228,Current,2013-09-10,7616745,TZS,Inactive
ACC0038593,CUST026308,Current,2026-04-27,44354500,TZS,Active
ACC0036947,CUST051115,Savings,2015-04-13,23926600,TZS,Active
ACC0055094,CUST020536,Savings,2018-12-10,23247000,TZS,Active
ACC0135738,CUST060702,Savings,2022-12-31,30000000,TZS,Active
ACC0030320,CUST079797,Savings,2014-07-03,11654600,TZS,Active
ACC0127300,CUST064112,Savings,2012-11-20,30000000,TZS,Active
ACC0075278,CUST022462,Savings,2012-05-09,7742600,TZS,Active
ACC0057555,CUST000696,Fixed Deposit,2021-08-19,245201900,TZS,Active
ACC0023564,CUST095660,Current,2013-02-28,65706100,TZS,Active
ACC0110355,CUST014970,Fixed Deposit,2019-03-01,279647400,TZS,Active
ACC0144931,CUST002221,Fixed Deposit,2013-04-18,40617,TZS,Closed
ACC0092150,CUST048937,Savings,2024-09-27,14132900,TZS,Active
ACC0040973,CUST097516,Savings,2012-10-02,10371200,TZS,Active
ACC0035438,CUST095939,Savings,2017-05-02,30000000,TZS,Active
ACC0050708,CUST041631,Current,2014-02-28,39946900,TZS,Active
ACC0100320,CUST044769,Current,2024-04-18,80000000,TZS,Active
ACC0060222,CUST041960,Fixed Deposit,2021-07-21,67700989,TZS,Inactive
ACC0122366,CUST018334,Savings,2013-09-04,16435100,TZS,Active
ACC0043592,CUST049881,Savings,2013-10-30,4386700,TZS,Active
ACC0071632,CUST023569,Savings,2021-03-20,12343300,TZS,Active
ACC0020354,CUST052082,Fixed Deposit,2015-03-17,99618500,TZS,Active
ACC0088741,CUST008135,Current,2026-06-03,43876900,TZS,Active
ACC0088630,CUST074818,Current,2015-01-28,25929400,TZS,Active
ACC0114179,CUST080174,Current,2018-07-18,5058739,TZS,Inactive
ACC0125843,CUST040134,Savings,2011-08-30,9229400,TZS,Active
ACC0008026,CUST092977,Current,2014-11-10,36542300,TZS,Active
ACC0052284,CUST012561,Savings,2025-09-24,10497700,TZS,Active
ACC0058755,CUST092365,Savings,2011-11-22,30000000,TZS,Active
ACC0051563,CUST074381,Current,2016-12-01,21121400,TZS,Active
ACC0107485,CUST077521,Savings,2019-01-05,12966900,TZS,Active
ACC0009896,CUST078309,Current,2012-08-27,7360500,TZS,Active
ACC0089222,CUST043943,Savings,2012-08-09,10403000,TZS,Active
ACC0009791,CUST020056,Current,2023-05-12,64864000,TZS,Active
ACC0134763,CUST083367,Current,2022-08-31,63769800,TZS,Active
ACC0078434,CUST059935,Fixed Deposit,2026-02-23,500000000,TZS,Active
ACC0108879,CUST000448,Current,2015-11-04,75960600,TZS,Active
ACC0032306,CUST060472,Savings,2023-05-20,14341400,TZS,Active
ACC0045165,CUST094758,Current,2025-10-02,26819500,TZS,Active
ACC0015744,CUST099907,Current,2025-03-20,41087700,TZS,Active
ACC0129598,CUST082437,Savings,2022-06-02,5897000,TZS,Active
ACC0143177,CUST012830,Savings,2012-09-27,30000000,TZS,Active
ACC0095811,CUST029295,Savings,2024-12-27,16325800,TZS,Active
ACC0073014,CUST006934,Savings,2024-11-08,16362900,TZS,Active
ACC0074256,CUST033025,Savings,2023-02-03,30000000,TZS,Active
ACC0042495,CUST049363,Current,2017-07-17,7876200,TZS,Active
ACC0072700,CUST079926,Fixed Deposit,2016-06-10,253247400,TZS,Active
ACC0034335,CUST023007,Savings,2016-05-21,30000000,TZS,Active
ACC0019903,CUST099435,Savings,2012-10-01,18504600,TZS,Active
ACC0070043,CUST052469,Current,2013-07-05,18345400,TZS,Active
ACC0145799,CUST074036,Savings,2019-04-29,8491400,TZS,Active
ACC0034880,CUST097891,Fixed Deposit,2023-07-04,171492600,TZS,Active
ACC0144912,CUST073912,Savings,2022-10-23,13815600,TZS,Active
ACC0126995,CUST088570,Savings,2023-11-10,15511000,TZS,Active
ACC0083825,CUST095847,Savings,2014-10-16,5252528,TZS,Inactive
ACC0009937,CUST058092,Current,2017-12-25,16400200,TZS,Active
ACC0122778,CUST038113,Savings,2016-12-12,41339,TZS,Closed
ACC0119615,CUST025401,Fixed Deposit,2021-11-04,391762600,TZS,Active
ACC0137546,CUST031999,Current,2021-03-24,80000000,TZS,Active
ACC0017201,CUST053634,Current,2015-03-22,45933900,TZS,Active
ACC0126224,CUST064871,Savings,2016-12-12,12354700,TZS,Active
ACC0100586,CUST030180,Savings,2023-05-24,16168000,TZS,Active
ACC0137467,CUST087608,Current,2014-01-12,10853900,TZS,Active
ACC0145534,CUST046528,Current,2024-05-09,52187400,TZS,Active
ACC0115013,CUST088929,Savings,2019-10-14,30000000,TZS,Active
ACC0117166,CUST009806,Current,2020-12-07,29638200,TZS,Active
ACC0096298,CUST080157,Savings,2014-07-20,1702025,TZS,Inactive
ACC0090324,CUST034706,Savings,2014-07-07,11749000,TZS,Active
ACC0020074,CUST093881,Savings,2016-04-18,30000000,TZS,Active
ACC0087035,CUST019594,Savings,2016-01-21,30000000,TZS,Active
ACC0077768,CUST039113,Fixed Deposit,2017-04-08,365046800,TZS,Active
ACC0077406,CUST030591,Current,2017-05-29,10031800,TZS,Active
ACC0008286,CUST003349,Current,2021-12-07,20617000,TZS,Active
ACC0082011,CUST052531,Savings,2016-05-22,2403018,TZS,Inactive
ACC0062909,CUST090768,Savings,2015-06-19,28070000,TZS,Active
ACC0064660,CUST050184,Savings,2021-10-16,20944600,TZS,Active
ACC0025039,CUST020263,Savings,2023-02-13,9835400,TZS,Active
ACC0136951,CUST068480,Current,2011-12-23,53696000,TZS,Active
ACC0121138,CUST054180,Fixed Deposit,2025-12-01,173737000,TZS,Active
ACC0079009,CUST036260,Savings,2018-03-13,7047000,TZS,Active
ACC0024224,CUST069294,Current,2012-10-12,27166600,TZS,Active
ACC0038099,CUST057167,Savings,2013-10-28,14407800,TZS,Active
ACC0016445,CUST032797,Savings,2013-05-04,14032400,TZS,Active
ACC0044473,CUST066311,Current,2017-07-27,80000000,TZS,Active
ACC0124311,CUST063234,Fixed Deposit,2012-06-07,405136000,TZS,Active
ACC0070591,CUST082654,Current,2017-08-20,66740200,TZS,Active
ACC0090037,CUST018967,Current,2021-07-23,71791300,TZS,Active
ACC0071007,CUST037009,Savings,2019-01-12,12692500,TZS,Active
ACC0135388,CUST051248,Savings,2023-12-25,4559334,TZS,Inactive
ACC0029221,CUST001165,Savings,2022-09-09,13322300,TZS,Active
ACC0053254,CUST025869,Current,2026-07-15,29201300,TZS,Active
ACC0127328,CUST084781,Savings,2015-12-15,6597100,TZS,Active
ACC0129429,CUST074787,Savings,2025-09-24,30000000,TZS,Active
ACC0129104,CUST080178,Savings,2018-01-15,11980900,TZS,Active
ACC0048171,CUST062833,Savings,2015-01-18,19277800,TZS,Active
ACC0094251,CUST026718,Current,2012-10-17,31023600,TZS,Active
ACC0073212,CUST004819,Savings,2012-10-20,7384993,TZS,Inactive
ACC0062646,CUST001273,Savings,2024-12-24,16254800,TZS,Active
ACC0023806,CUST029980,Savings,2016-06-26,1495258,TZS,Inactive
ACC0026343,CUST016345,Current,2016-07-18,40655500,TZS,Active
ACC0109502,CUST030513,Savings,2019-07-18,9760400,TZS,Active
ACC0020454,CUST060770,Savings,2025-08-12,30000000,TZS,Active
ACC0068935,CUST095963,Savings,2013-05-14,18501300,TZS,Active
ACC0055480,CUST041684,Savings,2024-09-29,5444000,TZS,Active
ACC0026104,CUST019519,Savings,2021-08-19,8056200,TZS,Active
ACC0129648,CUST098077,Current,2019-07-18,80000000,TZS,Active
ACC0102902,CUST048836,Savings,2012-10-21,19772600,TZS,Active
ACC0040107,CUST007688,Savings,2020-11-18,24691100,TZS,Active
ACC0108905,CUST038528,Savings,2017-05-29,22337400,TZS,Active
ACC0106549,CUST068863,Current,2023-04-06,43647500,TZS,Active
ACC0050183,CUST000520,Savings,2018-01-24,12898800,TZS,Active
ACC0038016,CUST055139,Savings,2016-01-03,10700400,TZS,Active
ACC0114725,CUST088942,Current,2015-01-18,68864800,TZS,Active
ACC0015899,CUST090433,Savings,2022-12-01,30000000,TZS,Active
ACC0004480,CUST053718,Current,2024-11-23,19955400,TZS,Active
ACC0099150,CUST003358,Savings,2022-05-19,6180900,TZS,Active
ACC0087002,CUST068598,Savings,2025-01-15,22775400,TZS,Active
ACC0036298,CUST030964,Fixed Deposit,2016-11-11,42204,TZS,Closed
ACC0019235,CUST007101,Fixed Deposit,2025-09-07,246621300,TZS,Active
ACC0089849,CUST098681,Current,2017-03-21,62733400,TZS,Active
ACC0040148,CUST062619,Savings,2016-10-10,9190,TZS,Closed
ACC0096602,CUST039664,Savings,2014-03-30,25327900,TZS,Active
ACC0063406,CUST075221,Fixed Deposit,2018-11-15,41775318,TZS,Inactive
ACC0090630,CUST046921,Savings,2023-03-26,30000000,TZS,Active
ACC0004700,CUST002376,Savings,2025-02-08,11359700,TZS,Active
ACC0145475,CUST064856,Savings,2012-01-05,15037500,TZS,Active
ACC0122679,CUST005423,Current,2022-02-10,26819700,TZS,Active
